outpatient_category,year,payer_type,doi_region,total_spend,member_months,pppy,source_id
Total Diagnostic Imaging,2019,Medicaid,Boulder,2624445.52192184,566474,55.595395839989266,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicaid,Colorado Springs,8625406.96992222,2217315,46.680279364486616,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicaid,Denver,29827482.9309789,7221499,49.564473410817726,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicaid,East,14234011.4807415,1089381,156.79375514066982,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicaid,Ft. Collins,4725312.13664694,761215,74.49110387967038,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicaid,Grand Junction,3739113.27374437,517210,86.75269094745353,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicaid,Greeley,4408234.50865051,945670,55.937921371943816,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicaid,Pueblo,4638641.52784307,812825,68.48177447066323,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicaid,West,12125236.0982696,1104812,131.69917884602557,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicare,All,85727529.75,6351769,161.9596614738351,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicare Advantage,All,20861349.7357585,4356473,57.46304334471991,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicare Advantage,Boulder,854237.422818805,241987,42.36115606964697,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicare Advantage,Colorado Springs,2751943.19999315,490027,67.3908139753887,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicare Advantage,Denver,6059341.51838109,2470079,29.43715493333334,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicare Advantage,East,2703943.36373374,163995,197.85554660084074,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicare Advantage,Ft. Collins,2034812.63569636,272656,89.55515971904642,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicare Advantage,Grand Junction,1166518.37219098,124896,112.07901346954074,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicare Advantage,Greeley,1735707.91123776,240724,86.52438034783869,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicare Advantage,Pueblo,1316900.07723741,203332,77.71920271697972,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2019,Medicare Advantage,West,2184645.66446917,150013,174.75650759354215,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,All,All,333074720.675882,41070234,97.31857500764627,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,All,Boulder,12771573.1316979,2157951,71.02055495253359,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,All,Colorado Springs,20259472.9251397,4975920,48.85803531842883,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,All,Denver,90374295.7748018,20914157,51.854423264472075,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,All,East,29829446.8150855,2332333,153.4743802797568,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,All,Ft. Collins,17821627.7586956,2473847,86.44816478316855,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,All,Grand Junction,11173898.8594308,1217715,110.11343895178231,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,All,Greeley,17286215.0531767,2457749,84.4002299006613,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,All,Pueblo,11418466.8740684,1540397,88.95213538381391,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,All,West,39289227.5610994,3159977,149.20068428763653,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,CHP+,All,2162086.11168684,901944,28.76568095163567,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,CHP+,Boulder,83920.93,30652,32.85433772673887,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,CHP+,Colorado Springs,162077.185857258,97311,19.98670479480322,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,CHP+,Denver,1147127.04560739,433815,31.731324521486535,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,CHP+,East,156357.020970131,60505,31.01039999407606,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,CHP+,Ft. Collins,133457.67318498,46738,34.26531041593051,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,CHP+,Grand Junction,54945.9977300072,32434,20.329036590000815,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,CHP+,Greeley,164746.503996048,76997,25.67578019861262,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,CHP+,Pueblo,44968.1388458798,24649,21.892071327459842,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,CHP+,West,197206.245495144,100958,23.440192416071312,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Commercial,All,130493582.62,16070215,97.44256635272149,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Commercial,Boulder,7743183.92,1049938,88.49875615512535,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Commercial,Colorado Springs,8255704.04,1491083,66.44059953738324,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Commercial,Denver,47725058.91,9069473,63.14597407368653,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Commercial,East,11687879.97,604137,232.156877728065,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Commercial,Ft. Collins,9737343.19,1029820,113.46460379483793,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Commercial,Grand Junction,5988975.3,374472,191.91742934051143,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Commercial,Greeley,9160635.01,928400,118.40545036622146,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Commercial,Pueblo,3648197.08,351202,124.65294890120215,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Commercial,West,23433845.39,1179612,238.38867753125606,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicaid,All,87604060.0326106,14904095,70.53422031940397,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicaid,Boulder,3256404.94775738,556614,70.20459308082184,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicaid,Colorado Springs,7639387.21448146,2200751,41.655165247580264,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicaid,Denver,30018105.5227596,7194264,50.07006502306771,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicaid,East,14277750.801436,1057104,162.07772330558961,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicaid,Ft. Collins,4454121.43477209,725489,73.67369762638039,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicaid,Grand Junction,3611985.3820758,481216,90.07145353626979,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicaid,Greeley,5108450.48763844,940316,65.19234581955564,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicaid,Pueblo,5632607.24413332,807550,83.69919748572823,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicaid,West,13084677.7334938,1031869,152.16673124391332,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicare,All,79109166.18,6320599,150.19304248853632,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicare Advantage,All,33705825.7315845,4580803,88.29672631174358,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicare Advantage,Boulder,1688063.33394052,258871,78.25040273837641,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicare Advantage,Colorado Springs,4202304.48480105,539618,93.4506517899933,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicare Advantage,Denver,11484004.2964348,2609667,52.80675716756873,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicare Advantage,East,3707459.02267928,175839,253.0127461607002,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicare Advantage,Ft. Collins,3496705.46073857,298916,140.37544169219058,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicare Advantage,Grand Junction,1517992.179625,88538,205.74110727032462,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicare Advantage,Greeley,2852383.05154222,263494,129.9027553511907,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicare Advantage,Pueblo,2092694.41108927,217250,115.59186620516105,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2020,Medicare Advantage,West,2573498.19211042,129725,238.05726194122212,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,All,All,381958353.445314,43503955,105.35824251711753,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,All,Boulder,14763132.6022598,2256119,78.52315911843196,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,All,Colorado Springs,22167777.9200732,5352931,49.69489332869757,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,All,Denver,107581361.931446,21957090,58.79542066719005,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,All,East,36969408.0721117,2448384,181.19416597451234,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,All,Ft. Collins,18099677.197879,2669976,81.34759502502945,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,All,Grand Junction,15011243.256733,1291541,139.47286155127557,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,All,Greeley,16172059.1469925,2692858,72.0664475304342,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,All,Pueblo,13570705.5164246,1617770,100.66231058623612,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,All,West,47133365.4720572,3369503,167.85869775592613,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,CHP+,All,1811405.96102611,706023,30.787766874894047,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,CHP+,Boulder,76494.1,24231,37.882431595889564,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,CHP+,Colorado Springs,93768.85,76641,14.681778682428467,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,CHP+,Denver,995258.66730024,332675,35.900214947329616,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,CHP+,East,113519.87,48299,28.204278349448227,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,CHP+,Ft. Collins,76186.09,36885,24.786039853599025,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,CHP+,Grand Junction,81412.96,25477,38.3465682772697,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,CHP+,Greeley,111232.592150383,62097,21.495259123703175,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,CHP+,Pueblo,22347.39,18312,14.644423328964614,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,CHP+,West,235239.831575493,83209,33.92515207376505,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Commercial,All,147984266.5,16332878,108.72616559065708,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Commercial,Boulder,8730106.19,1062399,98.60821996255643,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Commercial,Colorado Springs,10178087.12,1594831,76.5830645629537,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Commercial,Denver,55159599.48,9091050,72.80954276568713,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Commercial,East,13927744.32,605029,276.2395386667416,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Commercial,Ft. Collins,10562801.47,1111835,114.00398228154359,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Commercial,Grand Junction,7097392.59,359678,236.79154988628716,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Commercial,Greeley,9351357.8,986585,113.74214446803876,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Commercial,Pueblo,4651349.73,361255,154.50636464547205,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Commercial,West,26574050.02,1170308,272.48262870970717,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicaid,All,99732905.3788152,17063896,70.13608524956918,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicaid,Boulder,3619867.46261704,638947,67.98437045858965,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicaid,Colorado Springs,6631028.76616242,2486145,32.00631708687508,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicaid,Denver,36910475.9190645,8275652,53.52154863795312,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicaid,East,17279386.3096968,1173424,176.70734169095027,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicaid,Ft. Collins,3683947.09758245,832082,53.12861613517586,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicaid,Grand Junction,4853314.27627156,533067,109.25412999727749,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicaid,Greeley,4009472.83778561,1120511,42.939046607688205,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicaid,Pueblo,6112597.06542466,886507,82.7417773182794,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicaid,West,16249639.496682,1188814,164.02538493000924,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicare,All,88240083.23,6212168,170.45273063445805,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicare Advantage,All,44189692.3754735,4970827,106.67768331218969,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicare Advantage,Boulder,2336664.84964277,273296,102.599299644756,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicare Advantage,Colorado Springs,5264893.18391081,591996,106.7215288733872,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicare Advantage,Denver,14516027.8650813,2750709,63.3263403656932,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicare Advantage,East,5648757.57241488,221653,305.816257253358,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicare Advantage,Ft. Collins,3776742.54029663,322477,140.5399779939641,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicare Advantage,Grand Junction,2979123.43046152,119663,298.7513363824928,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicare Advantage,Greeley,2699995.91705655,286396,113.12990057360646,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicare Advantage,Pueblo,2784411.33099994,232670,143.60654992908104,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,2021,Medicare Advantage,West,4074436.12379979,172960,282.68520747917137,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,CHP+,Boulder,381311.12,157221,29.103831167592112,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,CHP+,Colorado Springs,521712.525857258,466813,13.41125956279516,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,CHP+,Denver,6301472.77321611,2112994,35.78697965001004,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,CHP+,East,665755.3400587,291114,27.443077559665284,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,CHP+,Ft. Collins,528099.78639953,239171,26.496512690896303,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,CHP+,Grand Junction,308117.338428809,152363,24.267099368913108,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,CHP+,Greeley,878442.138312778,367843,28.657078318068677,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,CHP+,Pueblo,179169.899401149,112546,19.103644668080502,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,CHP+,West,1443062.92208568,501959,34.49834561194871,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Commercial,Boulder,40976136.21,5424473,90.64726371022586,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Commercial,Colorado Springs,39754476.56,7802324,61.14251583502556,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Commercial,Denver,249615706.57,46666433,64.18721736970983,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Commercial,East,66886885.06,3070948,261.3663991444987,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Commercial,Ft. Collins,49151813.15,5251585,112.31309362792376,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Commercial,Grand Junction,38186658.81,1872408,244.73293519361167,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Commercial,Greeley,45531939.47,4710303,115.9974790666333,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Commercial,Pueblo,19999510.46,1805924,132.89270507507516,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Commercial,West,134404014.81,6004387,268.61162975004777,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicaid,Boulder,14302846.4624154,3012238,56.97894972076736,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicaid,Colorado Springs,39673289.2454149,11852375,40.16743234541421,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicaid,Denver,157583450.896512,38259125,49.42615417258351,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicaid,East,71517892.8095172,5573800,153.97300113283694,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicaid,Ft. Collins,21909203.9832236,3921495,67.0434229289297,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicaid,Grand Junction,19667165.3709441,2690363,87.72272903371375,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicaid,Greeley,23608624.9063763,4979350,56.89567892928105,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicaid,Pueblo,26023780.1369246,4241967,73.61805540757275,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicaid,West,65335643.5269321,5793303,135.33345698010015,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicare Advantage,Boulder,6801037.0864021,1180488,69.13449779822005,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicare Advantage,Colorado Springs,17181769.618705,2427281,84.94329063032256,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicare Advantage,Denver,49053957.9120792,12312041,47.81071594424924,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicare Advantage,East,15257221.869438,783642,233.63559180500278,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicare Advantage,Ft. Collins,13595626.6344946,1298837,125.61046506523545,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicare Advantage,Grand Junction,6989294.24227751,552055,151.926041621451,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicare Advantage,Greeley,10901294.0898365,1172897,111.53198369340018,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicare Advantage,Pueblo,9137013.77932663,965510,113.56088010680321,civhc_coc_fy23_outpatient
Total Diagnostic Imaging,All,Medicare Advantage,West,10951882.1203793,661803,198.5826378009039,civhc_coc_fy23_outpatient
X-Ray,2017,All,All,55056308.7950966,41677695,15.852021220011308,civhc_coc_fy23_outpatient
X-Ray,2017,All,Boulder,1880209.35674554,2225082,10.140081255857753,civhc_coc_fy23_outpatient
X-Ray,2017,All,Colorado Springs,3099257.09162679,5178956,7.181193487552603,civhc_coc_fy23_outpatient
X-Ray,2017,All,Denver,16930812.6199756,21251713,9.560158818242426,civhc_coc_fy23_outpatient
X-Ray,2017,All,East,6333269.56289349,2363553,32.154656466227706,civhc_coc_fy23_outpatient
X-Ray,2017,All,Ft. Collins,2094362.16484456,2431050,10.338062145219029,civhc_coc_fy23_outpatient
X-Ray,2017,All,Grand Junction,1525178.96348943,1291941,14.166395804354192,civhc_coc_fy23_outpatient
X-Ray,2017,All,Greeley,2370423.28743322,2391075,11.896356011082313,civhc_coc_fy23_outpatient
X-Ray,2017,All,Pueblo,2222729.71606594,1586629,16.810959961523,civhc_coc_fy23_outpatient
X-Ray,2017,All,West,6997155.51418249,3246628,25.862484451618688,civhc_coc_fy23_outpatient
X-Ray,2017,CHP+,All,746499.430717912,852567,10.507084098510667,civhc_coc_fy23_outpatient
X-Ray,2017,CHP+,Boulder,26212.34,32171,9.777379627614932,civhc_coc_fy23_outpatient
X-Ray,2017,CHP+,Colorado Springs,16936.53,84469,2.4060703926884415,civhc_coc_fy23_outpatient
X-Ray,2017,CHP+,Denver,457567.05,412197,13.320826206886512,civhc_coc_fy23_outpatient
X-Ray,2017,CHP+,East,32986.32,56591,6.994678305737661,civhc_coc_fy23_outpatient
X-Ray,2017,CHP+,Ft. Collins,20718.1,49471,5.025513937458308,civhc_coc_fy23_outpatient
X-Ray,2017,CHP+,Grand Junction,13529.79,28847,5.628227545325338,civhc_coc_fy23_outpatient
X-Ray,2017,CHP+,Greeley,46149.27,68907,8.036792198180155,civhc_coc_fy23_outpatient
X-Ray,2017,CHP+,Pueblo,10648.04,19210,6.6515606454971365,civhc_coc_fy23_outpatient
X-Ray,2017,CHP+,West,110118.840717912,100850,13.102886352156112,civhc_coc_fy23_outpatient
X-Ray,2017,Commercial,All,19582281.03,16717736,14.056171981660675,civhc_coc_fy23_outpatient
X-Ray,2017,Commercial,Boulder,1150244.66,1120740,12.315912629155736,civhc_coc_fy23_outpatient
X-Ray,2017,Commercial,Colorado Springs,861951.82,1613226,6.411638443714644,civhc_coc_fy23_outpatient
X-Ray,2017,Commercial,Denver,7359004.84,9416701,9.377812684081187,civhc_coc_fy23_outpatient
X-Ray,2017,Commercial,East,2450238.55,648282,45.355050117078676,civhc_coc_fy23_outpatient
X-Ray,2017,Commercial,Ft. Collins,1084622.17,1028084,12.659924714322951,civhc_coc_fy23_outpatient
X-Ray,2017,Commercial,Grand Junction,721884.66,378602,22.880533964427023,civhc_coc_fy23_outpatient
X-Ray,2017,Commercial,Greeley,1201991.61,922904,15.628818728708513,civhc_coc_fy23_outpatient
X-Ray,2017,Commercial,Pueblo,783832.23,371176,25.34104241653555,civhc_coc_fy23_outpatient
X-Ray,2017,Commercial,West,3602363.91,1228218,35.19600504145029,civhc_coc_fy23_outpatient
X-Ray,2017,Medicaid,All,20656673.6943787,16665330,14.87399795458862,civhc_coc_fy23_outpatient
X-Ray,2017,Medicaid,Boulder,552736.136745549,645600,10.273905887463737,civhc_coc_fy23_outpatient
X-Ray,2017,Medicaid,Colorado Springs,1954824.07162679,2509314,9.348327415190559,civhc_coc_fy23_outpatient
X-Ray,2017,Medicaid,Denver,7818713.50997564,7987709,11.74611670501613,civhc_coc_fy23_outpatient
X-Ray,2017,Medicaid,East,3590450.86289349,1140037,37.792992994720244,civhc_coc_fy23_outpatient
X-Ray,2017,Medicaid,Ft. Collins,725986.304844567,823913,10.573732491336832,civhc_coc_fy23_outpatient
X-Ray,2017,Medicaid,Grand Junction,693671.493489436,596849,13.946673148272396,civhc_coc_fy23_outpatient
X-Ray,2017,Medicaid,Greeley,870870.917433226,1009606,10.351019119536446,civhc_coc_fy23_outpatient
X-Ray,2017,Medicaid,Pueblo,1178929.56606594,880092,16.074631734854172,civhc_coc_fy23_outpatient
X-Ray,2017,Medicaid,West,3134956.00346458,1272091,29.572940962222795,civhc_coc_fy23_outpatient
X-Ray,2017,Medicare,All,10799426.85,6357594,20.38398837673497,civhc_coc_fy23_outpatient
X-Ray,2017,Medicare Advantage,All,3271427.79,3637692,10.79176947361129,civhc_coc_fy23_outpatient
X-Ray,2017,Medicare Advantage,Boulder,151016.22,199077,9.102983468708087,civhc_coc_fy23_outpatient
X-Ray,2017,Medicare Advantage,Colorado Springs,265544.67,390558,8.158931682362159,civhc_coc_fy23_outpatient
X-Ray,2017,Medicare Advantage,Denver,1295527.22,2203028,7.056799387025494,civhc_coc_fy23_outpatient
X-Ray,2017,Medicare Advantage,East,259593.83,108146,28.80481904092615,civhc_coc_fy23_outpatient
X-Ray,2017,Medicare Advantage,Ft. Collins,263035.59,196146,16.092232724603104,civhc_coc_fy23_outpatient
X-Ray,2017,Medicare Advantage,Grand Junction,96093.02,109095,10.569835831156333,civhc_coc_fy23_outpatient
X-Ray,2017,Medicare Advantage,Greeley,251411.49,184830,16.32277162798247,civhc_coc_fy23_outpatient
X-Ray,2017,Medicare Advantage,Pueblo,249319.88,152179,19.659996188698834,civhc_coc_fy23_outpatient
X-Ray,2017,Medicare Advantage,West,149716.76,101963,17.62012808567814,civhc_coc_fy23_outpatient
X-Ray,2018,All,All,56144272.503641,41441192,16.25752632896496,civhc_coc_fy23_outpatient
X-Ray,2018,All,Boulder,2192780.02033742,2194501,11.990589315771121,civhc_coc_fy23_outpatient
X-Ray,2018,All,Colorado Springs,3299544.2010418,5100024,7.763596879642449,civhc_coc_fy23_outpatient
X-Ray,2018,All,Denver,17616832.2311273,21186043,9.978361073539197,civhc_coc_fy23_outpatient
X-Ray,2018,All,East,6510426.28703481,2326445,33.58132921449582,civhc_coc_fy23_outpatient
X-Ray,2018,All,Ft. Collins,1939173.19252313,2430217,9.575308834675077,civhc_coc_fy23_outpatient
X-Ray,2018,All,Grand Junction,1440432.20278289,1276220,13.544049171298585,civhc_coc_fy23_outpatient
X-Ray,2018,All,Greeley,2529675.6638089,2379880,12.755310337372809,civhc_coc_fy23_outpatient
X-Ray,2018,All,Pueblo,2190144.15084292,1564092,16.803186647662052,civhc_coc_fy23_outpatient
X-Ray,2018,All,West,6539265.39177854,3188344,24.611894043221962,civhc_coc_fy23_outpatient
X-Ray,2018,CHP+,All,794554.078236938,988156,9.648930876140263,civhc_coc_fy23_outpatient
X-Ray,2018,CHP+,Boulder,21549.24,36488,7.087011620258716,civhc_coc_fy23_outpatient
X-Ray,2018,CHP+,Colorado Springs,24193.44,107031,2.712497127000588,civhc_coc_fy23_outpatient
X-Ray,2018,CHP+,Denver,494015.611931214,476145,12.450382432188867,civhc_coc_fy23_outpatient
X-Ray,2018,CHP+,East,44122.06,63444,8.345386797805938,civhc_coc_fy23_outpatient
X-Ray,2018,CHP+,Ft. Collins,23123.13,55405,5.008168215864994,civhc_coc_fy23_outpatient
X-Ray,2018,CHP+,Grand Junction,11399.21,32491,4.210104952140592,civhc_coc_fy23_outpatient
X-Ray,2018,CHP+,Greeley,48987.4563057249,81122,7.246486473073874,civhc_coc_fy23_outpatient
X-Ray,2018,CHP+,Pueblo,9897.6,25445,4.667761839261152,civhc_coc_fy23_outpatient
X-Ray,2018,CHP+,West,101518.42,110694,11.005303268469836,civhc_coc_fy23_outpatient
X-Ray,2018,Commercial,All,20054074.93,16722956,14.390332615836577,civhc_coc_fy23_outpatient
X-Ray,2018,Commercial,Boulder,1430436.46,1103603,15.553815565923616,civhc_coc_fy23_outpatient
X-Ray,2018,Commercial,Colorado Springs,984037.85,1538355,7.676026794855543,civhc_coc_fy23_outpatient
X-Ray,2018,Commercial,Denver,7843896.84,9558159,9.84779203610235,civhc_coc_fy23_outpatient
X-Ray,2018,Commercial,East,2428348.84,612550,47.57193058525834,civhc_coc_fy23_outpatient
X-Ray,2018,Commercial,Ft. Collins,956896.88,1042070,11.01918542900189,civhc_coc_fy23_outpatient
X-Ray,2018,Commercial,Grand Junction,702329.82,380432,22.153651217563187,civhc_coc_fy23_outpatient
X-Ray,2018,Commercial,Greeley,1333599.35,934955,17.116537373456477,civhc_coc_fy23_outpatient
X-Ray,2018,Commercial,Pueblo,800232.06,358870,26.758393624432244,civhc_coc_fy23_outpatient
X-Ray,2018,Commercial,West,3345995.36,1202570,33.38844667670073,civhc_coc_fy23_outpatient
