year,payer_type,category,doi_region,claim_type,total_spend,member_months,pppy,source_id
2019,Medicare,Pharmacy,Greeley,Pharmacy,56274997.03,212425,3179.0041867011887,civhc_coc_fy23_total
2019,Medicare,Pharmacy,Pueblo,Pharmacy,40601341.41,145250,3354.3276896385537,civhc_coc_fy23_total
2019,Medicare,Pharmacy,West,Pharmacy,94152145.34,491649,2298.0332393231756,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,All,Inpatient,913053998.387846,4356473,2515.0271746557714,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,All,Outpatient,882360377.253277,4356473,2430.4809250600943,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,All,Long Term Care,606038.75,4356473,1.6693469694406462,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,All,Professional,1477795160.73,4356473,4070.619037179847,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,All,DME,36548219.93,4356473,100.67286981005049,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Boulder,DME,1412001.29,241987,70.0203543165542,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Boulder,Inpatient,41767055.0123857,241987,2071.204900050947,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Boulder,Long Term Care,1789.98,241987,0.08876410716278146,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Boulder,Outpatient,37476853.7767959,241987,1858.456220051287,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Boulder,Professional,81404814.84,241987,4036.8192426865908,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Colorado Springs,DME,3545526.31,490027,86.82443155173083,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Colorado Springs,Inpatient,71647512.5265438,490027,1754.5362813039394,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Colorado Springs,Long Term Care,164342.27,490027,4.024486895620037,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Colorado Springs,Outpatient,72775627.678615,490027,1782.162068913305,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Colorado Springs,Professional,144582148.14,490027,3540.592207531421,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Denver,Inpatient,554564852.411256,2470079,2694.156028586564,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Denver,Outpatient,486474245.007016,2470079,2363.362038252296,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Denver,Long Term Care,370741.46,2470079,1.8011154784927932,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Denver,DME,20218089.44,2470079,98.22239421492188,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Denver,Professional,921879164.61,2470079,4478.6219288209,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,East,Professional,42315451.56,163995,3096.3469539925,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,East,DME,1851736.13,163995,135.49701856763926,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,East,Inpatient,41982505.4157099,163995,3071.9842982317678,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,East,Long Term Care,27463.92,163995,2.00961639074362,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,East,Outpatient,50869187.1238577,163995,3722.2491264141736,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Ft. Collins,Professional,69274779.3,272656,3048.8870650196586,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Ft. Collins,Inpatient,53366245.4354117,272656,2348.728600232309,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Ft. Collins,DME,1436444.87,272656,63.22009579836865,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Ft. Collins,Long Term Care,4318.17,272656,0.19004914617686758,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Ft. Collins,Outpatient,66836158.8285505,272656,2941.55971606202,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Grand Junction,Inpatient,27298201.85,124896,2622.809555149885,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Grand Junction,Professional,43548283.65,124896,4184.116415257494,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Grand Junction,Outpatient,28097023.8284349,124896,2699.5603217174194,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Grand Junction,Long Term Care,5707.21,124896,0.548348385857033,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Grand Junction,DME,2047809.03,124896,196.75336568024596,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Greeley,Outpatient,57648683.9127531,240724,2873.765004540624,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Greeley,Long Term Care,11592.67,240724,0.5778901979029927,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Greeley,DME,1836298.46,240724,91.53878101061797,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Greeley,Inpatient,51049513.6413334,240724,2544.798872135727,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Greeley,Professional,70100052.12,240724,3494.46098203752,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Pueblo,Inpatient,45890682.0847845,203332,2708.320308743405,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Pueblo,Professional,61157459.95,203332,3609.3163860090885,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Pueblo,Outpatient,42282877.6579956,203332,2495.3993070247043,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Pueblo,Long Term Care,11127.81,203332,0.6567275195247182,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,Pueblo,DME,1985410.39,203332,117.17252906576437,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,West,DME,2214904.01,150013,177.17696546299317,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,West,Long Term Care,8955.26,150013,0.7163587155779833,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,West,Inpatient,25487430.0104208,150013,2038.8177032993779,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,West,Outpatient,39899719.4392579,150013,3191.7009410590736,civhc_coc_fy23_total
2019,Medicare Advantage,Medical,West,Professional,43533006.56,150013,3482.3387221107505,civhc_coc_fy23_total
2019,Medicare Advantage,Pharmacy,All,Pharmacy,903570966.15,4255530,2547.9438739240472,civhc_coc_fy23_total
2019,Medicare Advantage,Pharmacy,Boulder,Pharmacy,40093077.95,236480,2034.4931300744252,civhc_coc_fy23_total
2019,Medicare Advantage,Pharmacy,Colorado Springs,Pharmacy,114726601.62,473886,2905.1696387738825,civhc_coc_fy23_total
2019,Medicare Advantage,Pharmacy,Denver,Pharmacy,522738916.02,2418583,2593.6124549953424,civhc_coc_fy23_total
2019,Medicare Advantage,Pharmacy,East,Pharmacy,32271228.13,160538,2412.230983069429,civhc_coc_fy23_total
2019,Medicare Advantage,Pharmacy,Ft. Collins,Pharmacy,50792702.81,265088,2299.2833840837757,civhc_coc_fy23_total
2019,Medicare Advantage,Pharmacy,Grand Junction,Pharmacy,14463789.4,122704,1414.5054179162862,civhc_coc_fy23_total
2019,Medicare Advantage,Pharmacy,Greeley,Pharmacy,54301239.03,236497,2755.277523012977,civhc_coc_fy23_total
2019,Medicare Advantage,Pharmacy,Pueblo,Pharmacy,54648794.08,200212,3275.4556617984936,civhc_coc_fy23_total
2019,Medicare Advantage,Pharmacy,West,Pharmacy,19534617.11,142758,1642.0474181481945,civhc_coc_fy23_total
2020,All,Medical,All,DME,169126221.860973,41070234,49.41570730596948,civhc_coc_fy23_total
2020,All,Medical,All,Inpatient,5350816043.70595,41070234,1563.414333711159,civhc_coc_fy23_total
2020,All,Medical,All,Long Term Care,2391989632.57723,41070234,698.8972984893819,civhc_coc_fy23_total
2020,All,Medical,All,Outpatient,6369330101.32698,41070234,1861.0062269409946,civhc_coc_fy23_total
2020,All,Medical,All,Professional,7104768486.72,41070234,2075.8883876980103,civhc_coc_fy23_total
2020,All,Medical,Boulder,Outpatient,275025490.619851,2157951,1529.3701698686448,civhc_coc_fy23_total
2020,All,Medical,Boulder,Long Term Care,91260364.6248128,2157951,507.48343011391523,civhc_coc_fy23_total
2020,All,Medical,Boulder,Inpatient,218080350.195357,2157951,1212.707889263604,civhc_coc_fy23_total
2020,All,Medical,Boulder,Professional,384628179.31,2157951,2138.8521573103376,civhc_coc_fy23_total
2020,All,Medical,Boulder,DME,6361876.23,2157951,35.37731614851311,civhc_coc_fy23_total
2020,All,Medical,Colorado Springs,DME,21305084.4863661,4975920,51.37964714794313,civhc_coc_fy23_total
2020,All,Medical,Colorado Springs,Inpatient,571719443.889436,4975920,1378.7668062736602,civhc_coc_fy23_total
2020,All,Medical,Colorado Springs,Long Term Care,355758066.255473,4975920,857.9512522439421,civhc_coc_fy23_total
2020,All,Medical,Colorado Springs,Outpatient,699461674.635477,4975920,1686.8318010791418,civhc_coc_fy23_total
2020,All,Medical,Colorado Springs,Professional,879096767.31,4975920,2120.0423655766167,civhc_coc_fy23_total
2020,All,Medical,Denver,Professional,3777466900.34,20914157,2167.4123802398535,civhc_coc_fy23_total
2020,All,Medical,Denver,Long Term Care,1191745071.04985,20914157,683.7923638326995,civhc_coc_fy23_total
2020,All,Medical,Denver,Inpatient,2747757873.01727,20914157,1576.5920890910038,civhc_coc_fy23_total
2020,All,Medical,Denver,DME,73382170.8643778,20914157,42.10478339492878,civhc_coc_fy23_total
2020,All,Medical,Denver,Outpatient,2866095337.09963,20914157,1644.4910519317398,civhc_coc_fy23_total
2020,All,Medical,East,Inpatient,379364424.853631,2332333,1951.8538297248174,civhc_coc_fy23_total
2020,All,Medical,East,Professional,336067080.47,2332333,1729.0862692591495,civhc_coc_fy23_total
2020,All,Medical,East,DME,17405631.6809388,2332333,89.55306989665095,civhc_coc_fy23_total
2020,All,Medical,East,Outpatient,524534811.752646,2332333,2698.764602238082,civhc_coc_fy23_total
2020,All,Medical,East,Long Term Care,172579813.188963,2332333,887.9339949602204,civhc_coc_fy23_total
2020,All,Medical,Ft. Collins,Outpatient,428320817.530022,2473847,2077.6748967742406,civhc_coc_fy23_total
2020,All,Medical,Ft. Collins,Professional,391825550.73,2473847,1900.6456780714411,civhc_coc_fy23_total
2020,All,Medical,Ft. Collins,Long Term Care,106121405.59,2473847,514.7678361192103,civhc_coc_fy23_total
2020,All,Medical,Ft. Collins,Inpatient,274301785.466057,2473847,1330.567907228169,civhc_coc_fy23_total
2020,All,Medical,Ft. Collins,DME,8755940.67292129,2473847,42.472832020353515,civhc_coc_fy23_total
2020,All,Medical,Grand Junction,Professional,182375771.84,1217715,1797.2261671080673,civhc_coc_fy23_total
2020,All,Medical,Grand Junction,Long Term Care,104959479.897893,1217715,1034.3255677845111,civhc_coc_fy23_total
2020,All,Medical,Grand Junction,DME,5905195.3,1217715,58.19288060014043,civhc_coc_fy23_total
2020,All,Medical,Grand Junction,Inpatient,156920502.117769,1217715,1546.376636087449,civhc_coc_fy23_total
2020,All,Medical,Grand Junction,Outpatient,216410684.239621,1217715,2132.6239808784912,civhc_coc_fy23_total
2020,All,Medical,Greeley,Outpatient,392596435.111203,2457749,1916.8585650261423,civhc_coc_fy23_total
2020,All,Medical,Greeley,Long Term Care,108439505.05,2457749,529.4576706571745,civhc_coc_fy23_total
2020,All,Medical,Greeley,Inpatient,309891096.514493,2457749,1513.0483862159706,civhc_coc_fy23_total
2020,All,Medical,Greeley,DME,9707567.12103651,2457749,47.39735646416218,civhc_coc_fy23_total
2020,All,Medical,Greeley,Professional,382242353.59,2457749,1866.304591347611,civhc_coc_fy23_total
2020,All,Medical,Pueblo,Inpatient,233618471.528987,1540397,1819.9345093166526,civhc_coc_fy23_total
2020,All,Medical,Pueblo,DME,9377308.98,1540397,73.051108097458,civhc_coc_fy23_total
2020,All,Medical,Pueblo,Long Term Care,139980178.55,1540397,1090.4735224750505,civhc_coc_fy23_total
2020,All,Medical,Pueblo,Outpatient,219265397.239787,1540397,1708.1211965989573,civhc_coc_fy23_total
2020,All,Medical,Pueblo,Professional,285890112.48,1540397,2227.141022580543,civhc_coc_fy23_total
2020,All,Medical,West,Outpatient,747619453.098738,3159977,2839.0818785025513,civhc_coc_fy23_total
2020,All,Medical,West,Long Term Care,121145748.370233,3159977,460.0504941785323,civhc_coc_fy23_total
2020,All,Medical,West,Inpatient,459162096.122947,3159977,1743.666220822292,civhc_coc_fy23_total
2020,All,Medical,West,DME,16925446.5253326,3159977,64.2743153839383,civhc_coc_fy23_total
2020,All,Medical,West,Professional,485175770.65,3159977,1842.4530456392563,civhc_coc_fy23_total
2020,All,Pharmacy,All,Pharmacy,5383058228.94,36584728,1765.6738830279123,civhc_coc_fy23_total
2020,All,Pharmacy,Boulder,Pharmacy,289236534.62,1912004,1815.2882606103335,civhc_coc_fy23_total
2020,All,Pharmacy,Colorado Springs,Pharmacy,630973275.48,4269372,1773.4878351570208,civhc_coc_fy23_total
2020,All,Pharmacy,Denver,Pharmacy,2746786736.86,19146171,1721.568288631706,civhc_coc_fy23_total
2020,All,Pharmacy,East,Pharmacy,289361474.32,1998790,1737.2198639376822,civhc_coc_fy23_total
2020,All,Pharmacy,Ft. Collins,Pharmacy,310784072.58,2130696,1750.3242466123745,civhc_coc_fy23_total
2020,All,Pharmacy,Grand Junction,Pharmacy,183222511.44,1037913,2118.3568731483274,civhc_coc_fy23_total
2020,All,Pharmacy,Greeley,Pharmacy,330457457.94,2148149,1846.0029985257074,civhc_coc_fy23_total
2020,All,Pharmacy,Pueblo,Pharmacy,240256201.34,1388594,2076.2544099139127,civhc_coc_fy23_total
2020,All,Pharmacy,West,Pharmacy,361979964.36,2612799,1662.4928179779617,civhc_coc_fy23_total
2020,CHP+,Medical,All,Professional,47088330.11,901944,626.4911805167504,civhc_coc_fy23_total
2020,CHP+,Medical,All,Outpatient,48301259.8271414,901944,642.6287196607514,civhc_coc_fy23_total
2020,CHP+,Medical,All,Long Term Care,16426.63,901944,0.21854966605465528,civhc_coc_fy23_total
2020,CHP+,Medical,All,Inpatient,15712600.2111197,901944,209.04978860487614,civhc_coc_fy23_total
2020,CHP+,Medical,All,DME,227057.21,901944,3.0209043133498312,civhc_coc_fy23_total
2020,CHP+,Medical,Boulder,Professional,1995115.81,30652,781.0710465874984,civhc_coc_fy23_total
2020,CHP+,Medical,Boulder,Outpatient,1932989.15371887,30652,756.7489835777906,civhc_coc_fy23_total
2020,CHP+,Medical,Boulder,Long Term Care,1549.13,30652,0.606471355865849,civhc_coc_fy23_total
2020,CHP+,Medical,Boulder,Inpatient,467366.893527695,30652,182.97020495668602,civhc_coc_fy23_total
2020,CHP+,Medical,Boulder,DME,4274.49,30652,1.673426856322589,civhc_coc_fy23_total
2020,CHP+,Medical,Colorado Springs,Professional,4969758.1,97311,612.8505225514073,civhc_coc_fy23_total
2020,CHP+,Medical,Colorado Springs,Inpatient,2502148.97582419,97311,308.5549188672429,civhc_coc_fy23_total
2020,CHP+,Medical,Colorado Springs,DME,29193.31,97311,3.600001233159664,civhc_coc_fy23_total
2020,CHP+,Medical,Colorado Springs,Outpatient,5891446.44600719,97311,726.5094115987533,civhc_coc_fy23_total
2020,CHP+,Medical,Denver,DME,88512.51,433815,2.448394177241451,civhc_coc_fy23_total
2020,CHP+,Medical,Denver,Outpatient,28889610.9874359,433815,799.1317309203941,civhc_coc_fy23_total
2020,CHP+,Medical,Denver,Professional,20734206.51,433815,573.5405140901075,civhc_coc_fy23_total
2020,CHP+,Medical,Denver,Long Term Care,12962.36,433815,0.35855910929774215,civhc_coc_fy23_total
2020,CHP+,Medical,Denver,Inpatient,7489927.46289815,433815,207.18308392927355,civhc_coc_fy23_total
2020,CHP+,Medical,East,Outpatient,2594305.96653425,60505,514.5305610843898,civhc_coc_fy23_total
2020,CHP+,Medical,East,Inpatient,595724.757054035,60505,118.1505178852726,civhc_coc_fy23_total
2020,CHP+,Medical,East,DME,12334.85,60505,2.4463796380464427,civhc_coc_fy23_total
2020,CHP+,Medical,East,Professional,2449851.92,60505,485.88088653830266,civhc_coc_fy23_total
2020,CHP+,Medical,Ft. Collins,DME,9697.2,46738,2.489759938379905,civhc_coc_fy23_total
2020,CHP+,Medical,Ft. Collins,Professional,2618047.53,46738,672.1847396123069,civhc_coc_fy23_total
2020,CHP+,Medical,Ft. Collins,Outpatient,1592835.86103679,46738,408.96123780310415,civhc_coc_fy23_total
2020,CHP+,Medical,Ft. Collins,Inpatient,1163640.21,46738,298.7650845136719,civhc_coc_fy23_total
2020,CHP+,Medical,Grand Junction,Professional,1840998.28,32434,681.136442005303,civhc_coc_fy23_total
2020,CHP+,Medical,Grand Junction,DME,10865.4,32434,4.020003699821175,civhc_coc_fy23_total
2020,CHP+,Medical,Grand Junction,Inpatient,621450.596277925,32434,229.92560755180057,civhc_coc_fy23_total
2020,CHP+,Medical,Grand Junction,Outpatient,781972.802920097,32434,289.31595347601785,civhc_coc_fy23_total
2020,CHP+,Medical,Greeley,Inpatient,771649.725537757,76997,120.2617856079209,civhc_coc_fy23_total
2020,CHP+,Medical,Greeley,Professional,4820672.63,76997,751.3029281660324,civhc_coc_fy23_total
2020,CHP+,Medical,Greeley,Outpatient,2636874.79547759,76997,410.95753790058154,civhc_coc_fy23_total
2020,CHP+,Medical,Greeley,Long Term Care,1915.14,76997,0.2984750055196956,civhc_coc_fy23_total
2020,CHP+,Medical,Greeley,DME,14876.04,76997,2.318434224710054,civhc_coc_fy23_total
2020,CHP+,Medical,Pueblo,Outpatient,779986.303214168,24649,379.72476118990687,civhc_coc_fy23_total
2020,CHP+,Medical,Pueblo,DME,7202.45,24649,3.5064059393890217,civhc_coc_fy23_total
2020,CHP+,Medical,Pueblo,Professional,1605483.38,24649,781.6057673739299,civhc_coc_fy23_total
2020,CHP+,Medical,Pueblo,Inpatient,301540.88,24649,146.80070428820642,civhc_coc_fy23_total
2020,CHP+,Medical,West,Professional,6054195.95,100958,719.6096535192853,civhc_coc_fy23_total
2020,CHP+,Medical,West,Outpatient,3201237.51079652,100958,380.5032798743858,civhc_coc_fy23_total
2020,CHP+,Medical,West,Inpatient,1799150.71,100958,213.84940787258068,civhc_coc_fy23_total
2020,CHP+,Medical,West,DME,50100.96,100958,5.9550656708730365,civhc_coc_fy23_total
2020,CHP+,Pharmacy,All,Pharmacy,49053176.33,901944,652.6326645113222,civhc_coc_fy23_total
2020,CHP+,Pharmacy,Boulder,Pharmacy,1137944.93,30652,445.4958619339684,civhc_coc_fy23_total
2020,CHP+,Pharmacy,Colorado Springs,Pharmacy,5766979.27,97311,711.1606215124702,civhc_coc_fy23_total
2020,CHP+,Pharmacy,Denver,Pharmacy,25246695.15,433815,698.3629929808789,civhc_coc_fy23_total
2020,CHP+,Pharmacy,East,Pharmacy,2626345.04,60505,520.8848934798777,civhc_coc_fy23_total
2020,CHP+,Pharmacy,Ft. Collins,Pharmacy,1864859.38,46738,478.80338397021694,civhc_coc_fy23_total
2020,CHP+,Pharmacy,Grand Junction,Pharmacy,1623567.58,32434,600.6909712030586,civhc_coc_fy23_total
2020,CHP+,Pharmacy,Greeley,Pharmacy,5627875.6,76997,877.105695027079,civhc_coc_fy23_total
2020,CHP+,Pharmacy,Pueblo,Pharmacy,1816708.58,24649,884.4376226216074,civhc_coc_fy23_total
2020,CHP+,Pharmacy,West,Pharmacy,3342200.8,100958,397.2583609025535,civhc_coc_fy23_total
2020,Commercial,Medical,All,Outpatient,2204337616.72,16070215,1646.029714016894,civhc_coc_fy23_total
2020,Commercial,Medical,All,Inpatient,1518549114.53,16070215,1133.9356302551023,civhc_coc_fy23_total
2020,Commercial,Medical,All,DME,25910758.93,16070215,19.3481610022019,civhc_coc_fy23_total
2020,Commercial,Medical,All,Professional,2363971162.6,16070215,1765.2317626864356,civhc_coc_fy23_total
2020,Commercial,Medical,Boulder,DME,1190461.71,1049938,13.60608009234831,civhc_coc_fy23_total
2020,Commercial,Medical,Boulder,Inpatient,68886251.99,1049938,787.3179405641094,civhc_coc_fy23_total
2020,Commercial,Medical,Boulder,Outpatient,105117716.27,1049938,1201.4162695702032,civhc_coc_fy23_total
2020,Commercial,Medical,Boulder,Professional,150501427.48,1049938,1720.1178829226105,civhc_coc_fy23_total
2020,Commercial,Medical,Colorado Springs,Inpatient,130679800.15,1491083,1051.6903497659084,civhc_coc_fy23_total
2020,Commercial,Medical,Colorado Springs,Professional,218301577.28,1491083,1756.8565447798683,civhc_coc_fy23_total
2020,Commercial,Medical,Colorado Springs,Outpatient,212836577.27,1491083,1712.8750896093645,civhc_coc_fy23_total
2020,Commercial,Medical,Colorado Springs,DME,2870798.19,1491083,23.103729490578324,civhc_coc_fy23_total
2020,Commercial,Medical,Denver,Professional,1413390597.23,9069473,1870.0851931264365,civhc_coc_fy23_total
2020,Commercial,Medical,Denver,Outpatient,1044115367.91,9069473,1381.4897971381579,civhc_coc_fy23_total
2020,Commercial,Medical,Denver,Inpatient,884437077.03,9069473,1170.2162765532241,civhc_coc_fy23_total
2020,Commercial,Medical,Denver,DME,14253296.3,9069473,18.85881964696295,civhc_coc_fy23_total
2020,Commercial,Medical,East,Outpatient,123128736.92,604137,2445.7115572130165,civhc_coc_fy23_total
2020,Commercial,Medical,East,Inpatient,60967003.03,604137,1210.990282601463,civhc_coc_fy23_total
2020,Commercial,Medical,East,DME,1161462.37,604137,23.070178519110733,civhc_coc_fy23_total
2020,Commercial,Medical,East,Professional,68143451.86,604137,1353.5364036965125,civhc_coc_fy23_total
2020,Commercial,Medical,Ft. Collins,Professional,123897072.5,1029820,1443.713338253287,civhc_coc_fy23_total
2020,Commercial,Medical,Ft. Collins,DME,1385015.31,1029820,16.138921093006545,civhc_coc_fy23_total
2020,Commercial,Medical,Ft. Collins,Inpatient,77206183.34,1029820,899.6467344584491,civhc_coc_fy23_total
2020,Commercial,Medical,Ft. Collins,Outpatient,159023227.03,1029820,1853.0216196616884,civhc_coc_fy23_total
2020,Commercial,Medical,Grand Junction,Professional,37331475.4,374472,1196.2915913606357,civhc_coc_fy23_total
2020,Commercial,Medical,Grand Junction,Outpatient,62875136.93,374472,2014.8412782798177,civhc_coc_fy23_total
2020,Commercial,Medical,Grand Junction,Inpatient,30682943.08,374472,983.2385784784976,civhc_coc_fy23_total
2020,Commercial,Medical,Grand Junction,DME,475038.65,374472,15.222670319810293,civhc_coc_fy23_total
2020,Commercial,Medical,Greeley,DME,1640962.44,928400,21.21019956915123,civhc_coc_fy23_total
2020,Commercial,Medical,Greeley,Inpatient,94092263.49,928400,1216.186085609651,civhc_coc_fy23_total
2020,Commercial,Medical,Greeley,Outpatient,141242540.78,928400,1825.6252578199053,civhc_coc_fy23_total
2020,Commercial,Medical,Greeley,Professional,123878534.66,928400,1601.1874363636364,civhc_coc_fy23_total
2020,Commercial,Medical,Pueblo,Professional,47196639.13,351202,1612.6322445771953,civhc_coc_fy23_total
2020,Commercial,Medical,Pueblo,DME,733119.45,351202,25.049496870746747,civhc_coc_fy23_total
2020,Commercial,Medical,Pueblo,Inpatient,36348843.32,351202,1241.980739973007,civhc_coc_fy23_total
2020,Commercial,Medical,Pueblo,Outpatient,54574263.92,351202,1864.7136606283564,civhc_coc_fy23_total
2020,Commercial,Medical,West,Professional,181330387.06,1179612,1844.644378592283,civhc_coc_fy23_total
2020,Commercial,Medical,West,Outpatient,301424049.69,1179612,3066.337572252571,civhc_coc_fy23_total
2020,Commercial,Medical,West,Inpatient,135248749.1,1179612,1375.8634103417055,civhc_coc_fy23_total
2020,Commercial,Medical,West,DME,2200604.51,1179612,22.386389863785716,civhc_coc_fy23_total
2020,Commercial,Pharmacy,All,Pharmacy,2224849934.4,14522032,1838.461670708342,civhc_coc_fy23_total
2020,Commercial,Pharmacy,Boulder,Pharmacy,151993008.07,952312,1915.2505658229657,civhc_coc_fy23_total
2020,Commercial,Pharmacy,Colorado Springs,Pharmacy,222393579.45,1358636,1964.2663328514773,civhc_coc_fy23_total
2020,Commercial,Pharmacy,Denver,Pharmacy,1271125059.17,8501300,1794.2550798160282,civhc_coc_fy23_total
2020,Commercial,Pharmacy,East,Pharmacy,81018068.34,507254,1916.6272125601772,civhc_coc_fy23_total
2020,Commercial,Pharmacy,Ft. Collins,Pharmacy,125078118.09,855490,1754.47686949,civhc_coc_fy23_total
2020,Commercial,Pharmacy,Grand Junction,Pharmacy,45428918.5,309335,1762.319239659269,civhc_coc_fy23_total
2020,Commercial,Pharmacy,Greeley,Pharmacy,130618137.02,790234,1983.4854539794542,civhc_coc_fy23_total
2020,Commercial,Pharmacy,Pueblo,Pharmacy,52753868.29,329029,1923.9836594342748,civhc_coc_fy23_total
2020,Commercial,Pharmacy,West,Pharmacy,144441177.47,923121,1877.645649530235,civhc_coc_fy23_total
2020,Medicaid,Medical,All,Inpatient,1313364521.73703,14904095,1057.4526169381209,civhc_coc_fy23_total
2020,Medicaid,Medical,All,Long Term Care,2390003214.65469,14904095,1924.3059424846847,civhc_coc_fy23_total
2020,Medicaid,Medical,All,Outpatient,1536194771.3768,14904095,1236.8639126710882,civhc_coc_fy23_total
2020,Medicaid,Medical,All,Professional,1552694676.32,14904095,1250.1487756109982,civhc_coc_fy23_total
2020,Medicaid,Medical,All,DME,57522324.7538262,14904095,46.31397592714717,civhc_coc_fy23_total
2020,Medicaid,Medical,Boulder,DME,1440970.16,556614,31.06576895299076,civhc_coc_fy23_total
2020,Medicaid,Medical,Boulder,Inpatient,41359075.0297829,556614,891.6572352786577,civhc_coc_fy23_total
2020,Medicaid,Medical,Boulder,Long Term Care,91218702.3448128,556614,1966.5772476756847,civhc_coc_fy23_total
2020,Medicaid,Medical,Boulder,Outpatient,55094559.5138116,556614,1187.779527941696,civhc_coc_fy23_total
2020,Medicaid,Medical,Boulder,Professional,49532884.99,556614,1067.8757988121033,civhc_coc_fy23_total
2020,Medicaid,Medical,Colorado Springs,Professional,242201640.28,2200751,1320.6490345159448,civhc_coc_fy23_total
2020,Medicaid,Medical,Colorado Springs,Outpatient,203990018.540325,2200751,1112.2931319735399,civhc_coc_fy23_total
2020,Medicaid,Medical,Colorado Springs,Long Term Care,355445780.365473,2200751,1938.1335573109704,civhc_coc_fy23_total
2020,Medicaid,Medical,Colorado Springs,Inpatient,163752199.999831,2200751,892.889018338727,civhc_coc_fy23_total
2020,Medicaid,Medical,Colorado Springs,DME,8282693.20636613,2200751,45.162909605127325,civhc_coc_fy23_total
2020,Medicaid,Medical,Denver,Long Term Care,1190354737.60985,7194264,1985.5063494081119,civhc_coc_fy23_total
2020,Medicaid,Medical,Denver,Professional,745119525.21,7194264,1242.8560173104574,civhc_coc_fy23_total
2020,Medicaid,Medical,Denver,DME,24764307.6543778,7194264,41.30675380449391,civhc_coc_fy23_total
2020,Medicaid,Medical,Denver,Outpatient,706232259.825838,7194264,1177.9922335224362,civhc_coc_fy23_total
2020,Medicaid,Medical,Denver,Inpatient,668038953.36749,7194264,1114.285970101998,civhc_coc_fy23_total
2020,Medicaid,Medical,East,DME,6763340.94093882,1057104,76.77588136197181,civhc_coc_fy23_total
2020,Medicaid,Medical,East,Professional,100532717.7,1057104,1141.2241486173548,civhc_coc_fy23_total
2020,Medicaid,Medical,East,Outpatient,151896629.08497,1057104,1724.2953853354447,civhc_coc_fy23_total
2020,Medicaid,Medical,East,Long Term Care,172497846.126426,1057104,1958.1556341827409,civhc_coc_fy23_total
2020,Medicaid,Medical,East,Inpatient,99456750.2617653,1057104,1129.0100152314094,civhc_coc_fy23_total
2020,Medicaid,Medical,Ft. Collins,Professional,77512944.24,725489,1282.1081103641818,civhc_coc_fy23_total
2020,Medicaid,Medical,Ft. Collins,Outpatient,67974434.5611907,725489,1124.3357442143001,civhc_coc_fy23_total
2020,Medicaid,Medical,Ft. Collins,Inpatient,50034158.5201968,725489,827.593391825874,civhc_coc_fy23_total
2020,Medicaid,Medical,Ft. Collins,DME,2651651.98292129,725489,43.85982943236284,civhc_coc_fy23_total
